DISTRICT,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
YAMUNANAGAR,1933,4.6,29,17.5,8,16.8,110.4,180,349.3,313.7,34.5,0.8,3.8,1068.4,33.5,42.3,953.5,39.1
YAMUNANAGAR,1934,64.8,6.4,25.7,2.2,7.8,116.8,292.5,332.3,34.6,0,0,4.4,887.5,71.3,35.6,776.2,4.4
YAMUNANAGAR,1935,74.3,49.3,4.7,38.7,0,10.9,360,188.9,189.6,0,19.8,9.6,945.7,123.6,43.3,749.4,29.3
YAMUNANAGAR,1936,3.4,33.2,6.4,0,9.1,238.8,220.5,178.3,63.2,0,0,37.8,790.8,36.7,15.6,700.8,37.8
YAMUNANAGAR,1937,7.8,125.4,9.8,21.3,23.6,90.9,430.8,159.4,136.3,3.5,3.3,19.8,1032,133.3,54.7,817.4,26.6
YAMUNANAGAR,1938,76.5,33.2,1.1,2.9,10.1,149.1,336,273,19.3,0,0.9,0,902,109.7,14.1,777.3,0.9
YAMUNANAGAR,1939,14.5,51.3,22.9,5.1,0,191.1,267.8,115.9,115.3,1.8,0,0,785.8,65.8,28,690.3,1.8
YAMUNANAGAR,1940,49.7,102.3,38.7,21.1,14.4,38.3,315,242.6,36.3,0,0,1.5,859.8,151.9,74.1,632.3,1.5
YAMUNANAGAR,1941,65.4,21.9,2.7,0,8.1,110.1,196.5,222.9,26.8,17.8,0,4.7,676.8,87.3,10.8,556.3,22.5
YAMUNANAGAR,1942,68.8,131.9,6.6,12.3,24.3,159.6,343.5,474.4,265.1,0,0,29.3,1515.8,200.8,43.2,1242.7,29.3
YAMUNANAGAR,1943,79.2,4.9,6.3,6.7,43.5,97.7,218.4,543.3,230.4,0,0,0.4,1230.7,84.1,56.4,1089.8,0.4
YAMUNANAGAR,1944,47.3,82.8,63.5,47.9,0,112.2,328.5,131.1,142.4,3,0,1.3,960,130.1,111.4,714.2,4.3
YAMUNANAGAR,1945,162.9,0,2.9,13.4,4.7,26.4,228.9,234.1,328.5,71.6,0,0,1073.3,162.9,21,818,71.6
YAMUNANAGAR,1946,0,32.1,1.3,3,63.1,229.8,596.7,465.5,17.1,28.8,12.8,9,1459.1,32.1,67.3,1309.1,50.6
YAMUNANAGAR,1947,24.1,43,21.3,5.7,0.6,24.9,,144.3,904,2.7,0,9.3,,67.2,27.6,,12
YAMUNANAGAR,1948,2.3,63,56.3,0.6,26.6,61,340.8,591.3,126.6,19.5,0,1.9,1290,65.3,83.6,1119.6,21.5
YAMUNANAGAR,1949,27.6,78.1,4.3,5.1,39.8,13.4,312.1,207,69.9,6.1,0,4.4,767.9,105.7,49.2,602.5,10.5
YAMUNANAGAR,1950,92.8,22.8,47.5,1.6,10.8,33,395.9,538.3,194.9,0,0,27.5,1365.1,115.6,59.9,1162.1,27.5
YAMUNANAGAR,1951,35.5,6.3,57.8,1.9,88.3,22.6,146.9,426.6,35,1.8,45.8,0,868.4,41.8,148,631,47.5
YAMUNANAGAR,1952,14.7,25.9,26.7,0.5,3.2,193.1,224.5,515.5,0,0,0,1.5,1005.5,40.6,30.4,933,1.5
YAMUNANAGAR,1953,92.1,16.8,0,6.6,0,229.1,512.5,323.2,138.5,0,0,9.9,1328.6,108.8,6.6,1203.3,9.9
YAMUNANAGAR,1954,103.9,207.7,12.3,0,19.1,61.8,383.5,191.8,223.3,71.5,0,0,1274.8,311.6,31.4,860.3,71.5
YAMUNANAGAR,1955,163.6,7.8,52.5,23,13,26.9,212.3,468.3,306.4,264.9,0,0.3,1538.9,171.4,88.4,1013.9,265.1
YAMUNANAGAR,1956,22.1,11.5,83.3,0,9.8,117.4,510.8,426.8,81.9,313.5,12.7,0,1589.9,33.7,93.1,1136.9,326.3
YAMUNANAGAR,1957,116.6,2.5,26.7,16.3,13.2,61.6,260.8,214.4,294.9,44.5,12.4,77.3,1141,119.1,56.2,831.6,134.2
YAMUNANAGAR,1958,4.4,2.8,9.6,14.9,5.6,31.8,287.2,470.8,250.5,109.9,0,35,1222.3,7.3,30,1040.2,144.9
YAMUNANAGAR,1959,63.8,26,10.1,0,58.4,78.7,355.5,559.5,536.1,24.9,15.2,0,1728.2,89.8,68.5,1529.8,40.1
YAMUNANAGAR,1960,41.4,0,22.6,2,0,111.5,355.1,697.8,120.3,14,0,0,1364.7,41.4,24.6,1284.7,14
YAMUNANAGAR,1961,122,125.3,0,20.3,3.3,175.1,398.6,309.9,163.2,123.2,14,32,1486.9,247.3,23.6,1046.8,169.2
YAMUNANAGAR,1962,,,,,,,,,,,,,,,,,
YAMUNANAGAR,1963,14.5,7.6,6.1,0,1.8,56,245.1,336.5,239.7,0,9.1,22.1,938.5,22.1,7.9,877.3,31.2
YAMUNANAGAR,1964,,,,,,,,,,,,,,,,,
YAMUNANAGAR,1965,19.5,31.5,51.5,19.1,88.7,0,354.2,117.6,14.6,12.1,0,4.4,713.2,51,159.3,486.4,16.5
YAMUNANAGAR,1966,,,,,,,,,,,,,,,,,
YAMUNANAGAR,1967,,,,,,,,,,,,,,,,,
YAMUNANAGAR,1968,,,,,,,,,,,,,,,,,
YAMUNANAGAR,1969,,,,,,,,,,,,,,,,,
YAMUNANAGAR,1970,,,,,,,,,,,,,,,,,
YAMUNANAGAR,1971,,,0,16.5,,222.2,368.9,,63.9,3.2,32.3,0,,,,,35.5
YAMUNANAGAR,1972,4.3,52.8,16.7,51.3,0,129.2,198.4,285.1,68.7,13,12.7,11.8,843.9,57.1,68,681.3,37.5
YAMUNANAGAR,1973,32.3,14.2,9.8,0,12.6,471,342.5,128.4,54.6,,0,,,46.5,22.3,996.5,
YAMUNANAGAR,1974,3.8,4.9,,2,18.2,90.7,106.3,150.3,4.2,29.6,0,61.3,,8.7,,351.4,90.8
YAMUNANAGAR,1975,48.7,17.8,12.4,0,26,292.7,230.1,316,331.1,16.4,0,0,1291.2,66.4,38.5,1169.8,16.4
YAMUNANAGAR,1976,8.4,46.3,9.8,0,30,71.3,412,573.3,56.3,0,0,1.8,1209.1,54.6,39.7,1113,1.8
YAMUNANAGAR,1977,38.3,0,1,19.1,25,57.5,230.3,251.6,238.1,32.8,0,32.5,926.3,38.3,45.1,777.5,65.3
YAMUNANAGAR,1978,0,30,140.6,3.5,2,142,116,476.5,360.3,,9.5,0,,30,146.2,1094.8,
YAMUNANAGAR,1979,52,77.8,,,,111.5,278.8,83.3,43,0,0,18.8,,129.8,,516.5,18.8
YAMUNANAGAR,1980,13.3,3.2,29,2.4,0,117.8,320,323,92.3,25.3,28.7,39.2,994.2,16.4,31.4,853.2,93.2
YAMUNANAGAR,1981,80.3,6,60,7.7,15.2,43.3,291.7,156,110.8,0,52.7,0.3,824,86.3,82.8,601.8,53
YAMUNANAGAR,1982,84.7,29.3,163.3,59.3,30.8,29.7,209.5,213.7,1.5,12,1.3,51.3,886.4,114,253.4,454.3,64.7
YAMUNANAGAR,1983,114.7,20,29,80,50.3,61.8,434,507.7,108,7,0,2,1414.5,134.7,159.3,1111.5,9
YAMUNANAGAR,1984,11.7,59.8,0,2.7,0,185,207.7,104.4,42.7,0,0,0,613.9,71.5,2.7,539.7,0
YAMUNANAGAR,1985,14,0,0,6.3,14.7,87.3,378.2,176.3,66.8,136,0,31.8,911.4,14,21,708.6,167.8
YAMUNANAGAR,1986,0,66,31.2,26.7,48,217.7,219,283.6,128.5,17.7,6.2,32,1076.4,66,105.8,848.8,55.8
YAMUNANAGAR,1987,25,42.3,17.3,8.7,191.3,117,104.7,178.5,75.3,7.7,0,12.2,780,67.3,217.3,475.5,19.8
YAMUNANAGAR,1988,0.7,23.5,51.2,2,15.2,75.3,823.4,282.3,343.7,0,0,76.5,1693.7,24.2,68.3,1524.7,76.5
YAMUNANAGAR,1989,82,2.5,18.3,1.5,0,49,258.3,589.3,87.3,0,7.5,,,84.5,19.8,983.8,
YAMUNANAGAR,1990,,,,,,,,,,1.5,13.5,90.8,,,,,105.8
YAMUNANAGAR,1991,0,57.3,28.7,22.7,3.3,129.3,133.3,209.2,92.8,0,2.3,90,769,57.3,54.7,564.7,92.3
YAMUNANAGAR,1992,29.2,70.3,1.2,0,14.7,34.3,411.7,396.5,65.3,10.7,1.8,0,1035.7,99.5,15.8,907.8,12.5
YAMUNANAGAR,1993,25,39,64,1,31,42.8,275.3,20,358.5,0,0,0,856.7,64,96,696.7,0
YAMUNANAGAR,1994,36.7,59.8,1.3,29,23.8,146.3,454.8,333.3,70.3,0,1,0.7,1157.1,96.4,54.2,1004.8,1.7
YAMUNANAGAR,1995,60,58.7,34,6.3,0,74.8,354.7,655.7,188.3,0,0,0,1432.5,118.7,40.3,1273.5,0
YAMUNANAGAR,1996,81,97.7,65,0,11.7,182.3,279,736.3,289.7,15.3,0,0,1758,178.7,76.7,1487.3,15.3
YAMUNANAGAR,1997,14.7,5,16.3,75,25.7,177,255.1,355.7,65.3,50,19.3,113.3,1172.4,19.7,117,853.1,182.7
YAMUNANAGAR,1998,1.3,41.7,85.3,76,52,197.7,270,418,173.3,133.3,0,0,1448.7,43,213.3,1059,133.3
YAMUNANAGAR,1999,87.7,1,0,0,13,55.3,271,225.7,149.3,0,0,5.3,808.3,88.7,13,701.3,5.3
YAMUNANAGAR,2000,43.7,72,9,0,86.3,209.3,457.7,152,138.3,0,0,0,1168.3,115.7,95.3,957.3,0
YAMUNANAGAR,2001,14.3,0.3,18,22,35,104.3,471.7,88.3,6,8,1.3,0,769.3,14.7,75,670.3,9.3
YAMUNANAGAR,2002,25.7,86,39.5,6.7,36,72.7,80,398.7,284.3,9.3,0,0,1038.8,111.7,82.2,835.7,9.3
YAMUNANAGAR,2003,21.3,43,15.3,25,3.2,97.7,285.7,142.2,133.7,0,1.7,14.3,783,64.3,43.5,659.2,16
YAMUNANAGAR,2004,86,1.8,0,44.7,57.3,100.3,134.3,356.7,51,23.3,0,9.7,865.1,87.8,101.9,642.3,33
YAMUNANAGAR,2005,40.7,50,36,0,5,88,404,110,271.5,0,0,0,1005.2,90.7,41,873.5,0
YAMUNANAGAR,2006,20.8,0,45.3,0,42.5,122.7,222,80.7,36.3,14,1.3,19,604.6,20.8,87.8,461.7,34.3
YAMUNANAGAR,2007,0,153.3,71.3,3,15,162.2,103.2,125,58.2,0,0,1.5,692.7,153.3,89.3,448.5,1.5
YAMUNANAGAR,2008,5,0.5,0,27.5,57.7,409.2,334.7,129.3,86,22,5.7,0,1077.5,5.5,85.2,959.2,27.7
YAMUNANAGAR,2009,3,14.7,5.8,19.7,19,16.7,268.3,225.7,228,0,0,0,800.8,17.7,44.5,738.7,0
YAMUNANAGAR,2010,9.3,24.3,1.3,1.7,4,26.3,440.8,527.7,341.8,12,9,16.2,1414.5,33.7,7,1336.7,37.2
