DISTRICT,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
FARIDABAD,1968,12.1,1.5,0,0,0,0,399.3,96.4,0,7.9,0,0,517.2,13.6,0,495.6,7.9
FARIDABAD,1969,0,0,0,0,23.5,0,80,220,299.2,0,0,0,622.7,0,23.5,599.2,0
FARIDABAD,1970,34.1,52.2,21,0,16.4,79.8,129.1,372.3,141,0,0,0,845.9,86.3,37.4,722.2,0
FARIDABAD,1971,,,0,0,,29.5,103.8,,83.2,30.5,0,0,,,,,30.5
FARIDABAD,1972,9,19.5,0,4.6,0,0,205.5,205.5,31.5,7.5,18.5,0.5,502.1,28.5,4.6,442.5,26.5
FARIDABAD,1973,9.1,3.1,7.5,0,20.5,15.2,120.3,285.5,35.5,35.5,0,,,12.2,28,456.5,
FARIDABAD,1974,0,0,0,0,7,1.5,267.1,58.5,12.5,30.6,0,0,377.3,0,7,339.6,30.6
FARIDABAD,1975,19.9,0,,,,,96.6,131,159.1,62.6,0,0,,19.9,,,62.6
FARIDABAD,1976,0,16.2,0,0,11,25.6,382.4,302.6,30.2,0,0,0,768.1,16.2,11,740.9,0
FARIDABAD,1977,16.3,2.9,0,18.8,17.9,30.8,277.6,99.3,113.8,0,0,0,577.3,19.2,36.7,521.4,0
FARIDABAD,1978,0,6,2.7,13.5,0,58,76.2,167.6,83.6,,0,0,,6,16.2,385.4,
FARIDABAD,1979,10.9,6.3,,,,22.7,77.5,25.8,3.9,21.1,0,6.5,,17.1,,129.9,27.6
FARIDABAD,1980,0,4.1,35,0,10.3,40,233.6,118.3,68.5,5.1,0,4.8,519.8,4.1,45.3,460.4,9.9
FARIDABAD,1981,27.4,8,2.7,0,14.3,58.2,249.1,64.7,67.3,0,35.3,0,526.9,35.4,17,439.2,35.3
FARIDABAD,1982,8,17.3,48.8,65,69.2,37.3,126.7,233.3,34.3,0,1,9.7,650.6,25.3,183,431.6,10.7
FARIDABAD,1983,27.7,9.7,1,72.5,34.3,35.9,267.2,326.8,113.7,5.7,0,0.7,895.1,37.3,107.8,743.6,6.3
FARIDABAD,1984,0,0,0,0,6,9.3,134.3,231.3,158.3,0,0,0,539.3,0,6,533.3,0
FARIDABAD,1985,0,0,0,10,0,77,331,179,105,125,0,0,827,0,10,692,125
FARIDABAD,1986,10,0,0,0,0,20,3,74,92,0,0,0,199,10,0,189,0
FARIDABAD,1987,26,36,5,0,111,0,25,271,15,0,0,0,489,62,116,311,0
FARIDABAD,1988,0,19,25,0,0,153,466,761,96,0,0,,,19,25,1476,
FARIDABAD,1989,27,0,25,0,0,0,117,80,485,0,7,27,768,27,25,682,34
FARIDABAD,1990,0,,0,,,0,,394,387,0,16,4.3,,,,,20.3
FARIDABAD,1991,0,17.7,4.3,1.3,3.7,13.1,105.9,342.7,143.3,0,19,16.3,667.3,17.7,9.3,605,35.3
FARIDABAD,1992,15,5,0,0,0.6,2.7,112.5,212.9,91.7,12.1,25.1,0,477.4,20,0.6,419.6,37.2
FARIDABAD,1993,0,11.5,0.9,4.7,7.4,99.7,280.9,75.5,84.2,0,0,0,564.8,11.5,13.1,540.2,0
FARIDABAD,1994,18.5,0.6,0,8,6,18.5,346.3,117,6.7,0,0,0,521.6,19.1,14,488.5,0
FARIDABAD,1995,25.6,15.5,8.4,1.5,0.3,22.8,41.3,343.6,113.1,0,0,1.1,573.2,41.1,10.2,520.8,1.1
FARIDABAD,1996,15.2,23.2,5.2,0,0,56.6,64.9,253.6,109.9,0,0,0,528.5,38.4,5.2,485,0
FARIDABAD,1997,1.9,1,2.3,23.5,27.5,33.6,157,207.5,78.4,30.4,12.9,51.8,627.8,2.9,53.3,476.5,95.1
FARIDABAD,1998,0,9.6,10.6,1.4,0,52,199.6,326.7,160.3,47.2,0.2,0,807.6,9.6,12,738.6,47.4
FARIDABAD,1999,29.6,0,0,0,1.4,39.8,129.3,120.6,129.4,16.2,0,0,466.1,29.6,1.4,419,16.2
FARIDABAD,2000,5.6,19.6,0.7,0,10.6,30,138.8,178.8,9.6,0,0,0,393.8,25.2,11.3,357.3,0
FARIDABAD,2001,2.7,4.5,3.5,20.5,39,121.1,202.5,156,14.1,0,0,0,563.9,7.2,63,493.7,0
FARIDABAD,2002,23.6,14,0,0,93.5,70.5,9.5,146.5,211,0,0,11,579.6,37.6,93.5,437.5,11
FARIDABAD,2003,23,82,4,0,22,19,442.5,355,166.5,0,0,25,1139,105,26,983,25
FARIDABAD,2004,25.3,0,0,39.1,48.5,43.5,24.3,356.5,0,116.7,0,0,653.9,25.3,87.6,424.3,116.7
FARIDABAD,2005,4.3,35,11.1,0,7,16.7,269.5,63,138.8,0,0,0,545.5,39.3,18.1,488,0
FARIDABAD,2006,0,0,25.7,0,9.4,40.9,225.3,39.5,144.3,5,3.7,0,493.8,0,35.1,450,8.7
FARIDABAD,2007,0,68,46.1,0,18,92.4,213.9,202.3,20.3,0,0,0,661,68,64.1,528.9,0
FARIDABAD,2008,0,0,8,13.5,119,,174.7,285.6,83.3,0,2.7,0,,0,140.5,,2.7
FARIDABAD,2009,0,1.7,1.3,3.5,31.6,4.3,135.7,50.7,172.3,8.3,0,0,409.4,1.7,36.4,363,8.3
FARIDABAD,2010,1.3,24,0,0,0,2.1,40.7,231,159.7,0,0,0,458.8,25.3,0,433.5,0
