DISTRICT,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
HISSAR,1914,4.3,8.1,0.1,25.5,8.4,48.8,203.9,94.1,123.8,18.5,0,0.1,535.6,12.5,34,470.6,18.6
HISSAR,1915,20.8,47.8,36.2,0,8,35.7,28,37.8,50.6,6.1,0,0.1,270.9,68.6,44.2,151.9,6.2
HISSAR,1916,0.5,7.6,0.8,4.1,27.1,32.5,65.7,214.1,58.5,34.6,0,0,445.4,8.1,32,370.8,34.6
HISSAR,1917,5.8,2.7,3.5,52.8,19.3,63.9,75,141.9,509.6,179.6,0,5.9,1060,8.5,75.7,790.4,185.5
HISSAR,1918,9.1,0.3,15.6,3.4,0,7.6,11.4,173.3,9.6,1.2,0,0.1,231.7,9.5,19,201.9,1.3
HISSAR,1919,37.2,2.2,4.8,2.5,12.6,2.1,118,118.5,39.3,0,0.1,25.3,362.6,39.4,19.8,278,25.4
HISSAR,1920,9.6,12.5,11.2,0,22.5,10.8,88.6,20,0,0.3,0,1,176.6,22.1,33.8,119.4,1.3
HISSAR,1921,4.3,0,0,0,0.4,11.8,69.1,99.9,60.2,41.3,0,6.2,293.3,4.3,0.4,240.9,47.5
HISSAR,1922,16.4,2.3,3.3,0.6,2.3,83.5,67.8,57.5,166,0,0,8.8,408.4,18.8,6.2,374.7,8.8
HISSAR,1923,24.6,43.3,1.6,0,18,11,184.8,245.3,0.3,0,0,15,544,68,19.7,441.4,15
HISSAR,1924,36.5,18.1,3.2,0,0.1,6.8,83.3,71.9,97.8,39,0,23.2,380,54.7,3.4,259.8,62.2
HISSAR,1925,0.1,0,0,0,6.6,160.6,145.4,73.2,1.6,0.6,4.7,0,392.9,0.1,6.6,380.9,5.3
HISSAR,1926,8.4,0.1,22.5,8.7,41.3,24.7,99.4,439.8,34.4,0.3,0,0,679.5,8.5,72.4,598.3,0.3
HISSAR,1927,0.5,21.4,19.4,1.5,17.8,1.7,235.4,54.2,8.9,0,0,50.9,411.7,21.9,38.7,300.2,50.9
HISSAR,1928,19,16.6,0,9.8,1.5,41.2,61.8,141.5,12.5,7.6,21.8,20,353.3,35.6,11.3,257.1,49.3
HISSAR,1929,18.2,0,0,13.4,3.8,10.8,140.4,73.4,10,0,0,22.3,292.2,18.2,17.2,234.5,22.3
HISSAR,1930,12.3,9.2,5.6,5.6,1.4,75.2,210.4,71.1,30.1,3.2,3.1,1.5,428.6,21.5,12.6,386.8,7.7
HISSAR,1931,1,6.6,10.7,0,13.2,9.3,179.8,118,73.6,25.4,0,0.1,437.4,7.6,23.8,380.6,25.5
HISSAR,1932,2.5,0.1,24.3,6.2,5.3,9.6,96.3,72.5,13.9,0,0,13.2,243.9,2.7,35.7,192.3,13.2
HISSAR,1933,0,25.6,13.6,5.2,39.7,12.1,72.8,239.4,230.9,0.8,0.7,0.3,640.9,25.6,58.4,555.2,1.7
HISSAR,1934,10.1,0,69.6,1.5,2.3,58.9,67.4,165.3,14.6,0,0,7.1,396.9,10.1,73.4,306.2,7.1
HISSAR,1935,33.7,13.8,13.7,20.4,0.9,5.3,194.6,101.9,51.8,11.8,11.5,2.9,462.3,47.5,35,353.6,26.2
HISSAR,1936,0.4,12,3.8,2.3,2.5,59.7,72.7,47.3,25.8,0.5,0.3,25.1,252.5,12.4,8.7,205.5,25.9
HISSAR,1937,0,60.8,6.7,7.4,0.6,13.3,203.9,15.3,106.6,0,0,2.4,416.8,60.8,14.6,339.1,2.4
HISSAR,1938,38,6.7,0.4,0,1.5,37,18.4,19.1,7.2,9,0,0,137.1,44.7,1.8,81.6,9
HISSAR,1939,0,35.7,50.5,0.1,0,95.7,26.5,13.1,28.5,0,0,0,250.1,35.7,50.7,163.8,0
HISSAR,1940,28.9,23.1,10.9,3.4,0,29.7,83.2,163.5,8.1,1,0,0,351.7,52,14.3,284.4,1
HISSAR,1941,81.3,1,0.8,0,20,64.7,14.6,32.5,24.6,6.7,0,0.6,246.7,82.3,20.7,136.3,7.3
HISSAR,1942,12.5,28.3,1.4,32.8,0,33,134.5,215.3,178.9,0.3,0,9.2,646,40.8,34.1,561.6,9.5
HISSAR,1943,14.2,0,0.4,68.4,13.1,16.7,71.8,69.8,19.6,0,0,0,274,14.2,81.9,177.9,0
HISSAR,1944,14.4,35.4,39.3,26.9,0,32,62.8,166.4,6.3,10.5,0.5,0.3,394.9,49.9,66.3,267.5,11.3
HISSAR,1945,40.8,0,2.7,6.8,7.1,64.1,101.5,83.8,352.4,4.9,0,0,664,40.8,16.6,601.8,4.9
HISSAR,1946,0,13.8,2,4.1,27.2,47.1,84.2,149.4,1.5,21.5,0.2,16.8,367.6,13.8,33.3,282.1,38.4
HISSAR,1947,10,10.4,1.7,0,3,3,22.3,84.9,187.9,3.4,0,10.2,336.9,20.4,4.7,298.1,13.6
HISSAR,1948,58.8,17.6,17,1.8,5,14.7,174.1,175.4,8.4,1.6,0,0,474.4,76.4,23.8,372.5,1.6
HISSAR,1949,3.9,23.4,0.6,0,6.7,11.7,225.5,52.9,73.3,3.8,0,0,401.7,27.3,7.3,363.3,3.8
HISSAR,1950,12.1,5.7,15.9,0,1.4,5.8,176.1,79.2,79.1,0,0,0,375.4,17.8,17.4,340.2,0
HISSAR,1951,1.4,0,34.4,30,1.5,3.4,21.9,115.6,12.2,0,13.3,0,233.7,1.4,65.8,153.1,13.3
HISSAR,1952,8.1,21.2,1.6,4.3,33.3,49.9,51.4,199.3,5.9,0.1,0,0,375.1,29.3,39.2,306.4,0.1
HISSAR,1953,46.9,0,0,1.1,15.2,29.6,139.9,110.5,16.4,0.7,0,11.5,371.8,46.9,16.3,296.4,12.1
HISSAR,1954,16.4,87.8,1,0,0.5,13.9,139.3,56.3,77.4,1.9,0,0,394.4,104.2,1.5,286.9,1.9
HISSAR,1955,11,0.7,9.6,4.2,28.4,80.8,36.4,114.5,56.5,114.3,0,3.2,459.4,11.6,42.2,288.1,117.5
HISSAR,1956,7.7,0,9.4,0.3,3.3,54.2,257.7,131.9,11.9,65,0,0,541.4,7.7,13,455.7,65
HISSAR,1957,35.3,0,34.3,0,11.5,27.5,146.9,54.8,113.6,37.5,13.4,11.1,486,35.3,45.8,342.8,62
HISSAR,1958,1.4,2,3.2,5.3,8.6,11.2,123.1,89.1,241.6,3.3,4.2,10.4,503.3,3.4,17.1,465,17.8
HISSAR,1959,32.1,7.3,3.4,0,0.5,9.3,182,131.8,61.2,34.4,43.5,0,505.5,39.4,3.8,384.3,77.9
HISSAR,1960,9.6,0,15.6,4.2,0.1,48.1,194.4,272.6,16.8,49.4,0,9.4,620.2,9.6,19.9,531.9,58.7
HISSAR,1961,42.6,14.1,0.7,8.2,26,70.6,83.6,119.7,50,15.4,4.5,19.5,454.9,56.7,34.9,323.9,39.4
HISSAR,1962,6.1,11.8,8.4,0,0.6,4,100.6,97,156.5,0,1.7,7,393.6,17.9,9,358.1,8.6
HISSAR,1963,0,0,1.6,4.4,6.2,36.9,14.2,347,40.6,0,24.5,2.5,477.9,0,12.2,438.6,27.1
HISSAR,1964,7.7,0,0,1.3,16,10.4,330.5,62.3,29,0,0.7,0.4,458.4,7.7,17.3,432.2,1.1
HISSAR,1965,1.3,4.9,9.2,2.8,12.4,1.3,59.7,30.7,142.4,4.1,1,0,269.7,6.2,24.4,234,5.1
HISSAR,1966,3.5,35.3,1.3,2.8,42.3,187.4,35.7,263.4,99.2,0,1.6,0,672.5,38.8,46.4,585.7,1.6
HISSAR,1967,0,0.8,27.6,0,22.6,27.6,230.2,219.6,47.2,5.8,27.1,58.6,667.1,0.8,50.2,524.6,91.5
HISSAR,1968,0,8.2,25,0,0.7,10.7,108.9,15,0,1,0,0,169.5,8.2,25.6,134.7,1
HISSAR,1969,0.3,15.3,0.1,1.8,17.5,14.4,145,133.8,111.7,0,0.3,0,440.5,15.6,19.5,405,0.3
HISSAR,1970,17.2,43,4.8,0,0.7,78.3,91.7,183.9,57.2,0,0,0,476.7,60.2,5.5,411,0
HISSAR,1971,17.3,17.2,4,3.3,49.8,26,84.9,208,23.9,11.9,0,0,446.2,34.5,57,342.8,11.9
HISSAR,1972,5,10.3,2.5,1.9,0.5,16.2,56.3,89.5,0,5.8,44.3,7.2,239.4,15.3,4.8,162,57.3
HISSAR,1973,4.9,0.2,0.3,2.3,87.5,2.5,22.1,139.2,50.7,18,0,9.4,337.1,5,90.2,214.5,27.4
HISSAR,1974,0.2,0.3,0,1.8,0.3,55,153.2,42.7,5.6,0,0,5,264.1,0.4,2.1,256.5,5
HISSAR,1975,10.4,1.2,5.9,0.7,9,46,118.4,90.7,99.4,17.6,0,0,399.1,11.6,15.5,354.5,17.6
HISSAR,1976,16.5,20.6,2.7,2.5,30,60.1,197.6,230.2,50.8,0,0,1.4,612.5,37.2,35.2,538.7,1.4
HISSAR,1977,11.4,0,2.1,36.6,25.7,44.5,234.7,170.9,94.5,0.3,1.3,4.8,626.6,11.4,64.3,544.6,6.3
HISSAR,1978,0.5,33.3,55.6,1.5,0,59.1,182.1,106.3,66,2,1.6,0,508,33.8,57.1,413.5,3.6
HISSAR,1979,12.9,56,2,1.9,43.6,5.1,121.3,110.5,30.4,0.3,0,0.1,384.1,68.9,47.5,267.3,0.4
HISSAR,1980,6.1,1.1,19.7,0.4,13.7,24.2,144.1,36.9,7.9,6.8,3.1,28.8,292.9,7.2,33.7,213.2,38.7
HISSAR,1981,22.6,17.5,51.5,0,10.2,59.7,185.1,35.4,44.8,0,46.8,0,473.7,40.1,61.7,325.1,46.8
HISSAR,1982,12.6,14.6,54.6,28.1,67.5,31.1,110.7,125.3,2.4,3.5,1.4,14.6,466.3,27.2,150.2,269.5,19.4
HISSAR,1983,17.3,1.9,2.7,106.1,16.8,26.6,127.8,109.6,51.3,0.4,0,1.7,462,19.2,125.6,315.2,2.1
HISSAR,1984,1.3,8.8,0.7,1.8,0.8,9.8,92.8,232.8,68.6,4.8,0,0,422.2,10.1,3.3,404,4.8
HISSAR,1985,3.6,0.2,5.4,14,0.2,33.7,171.8,160.4,25.2,7.6,0,5.5,427.4,3.8,19.5,391.1,13.1
HISSAR,1986,1.2,13.1,1.9,1.3,33,80.8,82.1,88.3,36,31.1,0.2,0.1,369.1,14.3,36.2,287.3,31.4
HISSAR,1987,19.1,9.4,14.9,3.5,47.8,14.3,18.8,16.9,14.6,1.8,0,2.5,163.6,28.5,66.3,64.5,4.4
HISSAR,1988,1.6,13.4,12.6,2.6,1.8,34.2,187.8,111.9,213.1,0,0.6,1.3,580.8,15,17,547,1.9
HISSAR,1989,15.6,0.1,1.4,2.5,0.3,20.8,46,61.7,2.1,0,0.7,5.2,156.5,15.7,4.2,130.6,5.9
HISSAR,1990,0,34.9,3.1,0.8,4.4,19.6,126.1,54.5,135.6,0,1.3,12.9,393.3,34.9,8.3,335.8,14.2
HISSAR,1991,0.5,11.7,0.1,28.7,5.6,67.8,53.6,140.1,10.2,0.6,0.1,2.4,321.3,12.2,34.4,271.7,3.1
HISSAR,1992,11.8,19.8,1.4,3,11.8,19.3,94.5,162.3,62.4,2.8,0,0,389,31.5,16.1,338.5,2.8
HISSAR,1993,3.3,15.1,5.3,10.1,10,29.7,260.6,21.2,84.5,0,0,0,439.7,18.5,25.4,395.9,0
HISSAR,1994,15.7,3.1,0,8.3,12.2,44,177.8,146.4,34.8,0,0.6,1.7,444.6,18.8,20.5,403,2.3
HISSAR,1995,22.5,19.5,10.6,12.4,0.8,62.3,64,247.2,108.4,0.7,0.3,0,548.9,42,23.8,481.9,1.1
HISSAR,1996,4.1,41.5,14.8,2.7,6.5,42.7,56.8,126.2,78.5,6,0.1,0,379.9,45.6,24,304.2,6.1
HISSAR,1997,4.7,0.3,37.1,28,52,31.7,139.2,164.3,12.3,45.4,0.9,29.1,545,5.1,117,347.5,75.4
HISSAR,1998,0.3,24.5,15.9,0.9,2.6,42.6,102.3,35,140.7,108.1,7.8,0,480.6,24.8,19.4,320.6,115.9
HISSAR,1999,34,0.6,0.1,0,21.3,35,51,66.8,0.3,0,0,0,209,34.6,21.3,153.1,0
HISSAR,2000,26.4,5.4,0,0.6,1.5,30.6,33.5,17.9,3.3,0,0,10,129.3,31.9,2.1,85.4,10
HISSAR,2001,10.3,7.2,1.4,21.4,48.1,84.2,99.5,120.9,15.3,3,0,0.1,411.3,17.5,70.8,319.9,3.1
HISSAR,2002,1.6,36.7,1.2,0,51.4,11.1,3.3,20,58,0,0,7.5,190.8,38.3,52.6,92.4,7.5
HISSAR,2003,4.3,15.3,1.5,1.3,15.6,7.4,325.8,101.2,24.7,0,0.3,7.8,505.1,19.6,18.4,459,8.1
HISSAR,2004,15.5,0,0,28.1,36.9,53.2,1.5,139.3,21,31,0,4,330.4,15.5,65,215,34.9
HISSAR,2005,13.9,47.3,21,13.8,5.3,39.8,150.4,47.9,120.3,0,6.6,0,466.1,61.1,40.1,358.3,6.6
HISSAR,2006,0.1,0,25.5,0.3,28.5,31,90.7,16.9,67.8,0,0.5,3.7,264.9,0.1,54.3,206.4,4.1
HISSAR,2007,0.9,43.9,26.5,1.6,20,86,36.2,45.5,34.9,0,0.1,1.7,297.4,44.8,48.1,202.7,1.8
HISSAR,2008,3.9,2.1,0,10.2,38.3,161.2,79,138.9,102.1,20,6.4,2.3,564.4,5.9,48.5,481.2,28.7
HISSAR,2009,10.9,4,9.6,15.3,13.4,16.5,63.8,11.3,112.6,0,0,0.3,257.9,14.9,38.4,204.3,0.3
HISSAR,2010,8.2,2.5,1.7,0.2,0.3,31.2,110.2,114.8,104.2,0,0,17.7,391.1,10.7,2.2,360.5,17.7
